lenacs,dataset,classifier,experiment,result
9,IMAGENET,evmC,4,0.0
9,IMAGENET,evmC,5,0.0
9,IMAGENET,evmC,6,0.0
9,IMAGENET,evmC,7,0.0
9,IMAGENET,evmC,8,0.0
9,IMAGENET,evmC,9,0.0
9,IMAGENET,evmC,10,0.0
12,IMAGENET,evmC,1,0.0
12,IMAGENET,evmC,2,0.0
12,IMAGENET,evmC,3,0.0
12,IMAGENET,evmC,4,0.0
12,IMAGENET,evmC,5,0.0
12,IMAGENET,evmC,6,0.0
12,IMAGENET,evmC,7,0.0
12,IMAGENET,evmC,8,0.0
12,IMAGENET,evmC,9,0.0
12,IMAGENET,evmC,10,0.0
3,KARHUNEN,evmC,1,0.0
3,KARHUNEN,evmC,2,0.0
3,KARHUNEN,evmC,3,0.0
3,KARHUNEN,evmC,4,0.0
3,KARHUNEN,evmC,5,0.0
3,KARHUNEN,evmC,6,0.0
3,KARHUNEN,evmC,7,0.0
3,KARHUNEN,evmC,8,0.0
3,KARHUNEN,evmC,9,0.0
3,KARHUNEN,evmC,10,0.0
6,KARHUNEN,evmC,1,0.0
6,KARHUNEN,evmC,2,0.0
6,KARHUNEN,evmC,3,0.0
6,KARHUNEN,evmC,4,0.0
6,KARHUNEN,evmC,5,0.0
6,KARHUNEN,evmC,6,0.0
6,KARHUNEN,evmC,7,0.0
6,KARHUNEN,evmC,8,0.0
6,KARHUNEN,evmC,9,0.0
6,KARHUNEN,evmC,10,0.0
9,KARHUNEN,evmC,1,0.0
9,KARHUNEN,evmC,2,0.0
9,KARHUNEN,evmC,3,0.0
9,KARHUNEN,evmC,4,0.0
9,KARHUNEN,evmC,5,0.0
9,KARHUNEN,evmC,6,0.0
9,KARHUNEN,evmC,7,0.0
9,KARHUNEN,evmC,8,0.0
9,KARHUNEN,evmC,9,0.0
9,KARHUNEN,evmC,10,0.0
3,KDDCUP,evmC,1,0.0
3,KDDCUP,evmC,2,0.0
3,KDDCUP,evmC,3,0.0
3,KDDCUP,evmC,4,0.0
3,KDDCUP,evmC,5,0.0
3,KDDCUP,evmC,6,0.0
3,KDDCUP,evmC,7,0.0
3,KDDCUP,evmC,8,0.0
3,KDDCUP,evmC,9,0.0
3,KDDCUP,evmC,10,0.0
6,KDDCUP,evmC,1,0.0
6,KDDCUP,evmC,2,0.0
6,KDDCUP,evmC,3,0.0
6,KDDCUP,evmC,4,0.0
6,KDDCUP,evmC,5,0.0
6,KDDCUP,evmC,6,0.0
6,KDDCUP,evmC,7,0.0
6,KDDCUP,evmC,8,0.0
6,KDDCUP,evmC,9,0.0
6,KDDCUP,evmC,10,0.0
9,KDDCUP,evmC,1,0.0
9,KDDCUP,evmC,2,0.0
9,KDDCUP,evmC,3,0.0
9,KDDCUP,evmC,4,0.0
9,KDDCUP,evmC,5,0.0
9,KDDCUP,evmC,6,0.0
9,KDDCUP,evmC,7,0.0
9,KDDCUP,evmC,8,0.0
9,KDDCUP,evmC,9,0.0
9,KDDCUP,evmC,10,0.0
12,KDDCUP,evmC,1,0.0
12,KDDCUP,evmC,2,0.0
12,KDDCUP,evmC,3,0.0
12,KDDCUP,evmC,4,0.0
12,KDDCUP,evmC,5,0.0
12,KDDCUP,evmC,6,0.0
12,KDDCUP,evmC,7,0.0
12,KDDCUP,evmC,8,0.0
12,KDDCUP,evmC,9,0.0
12,KDDCUP,evmC,10,0.0
3,KRKOPT,evmC,1,0.0
3,KRKOPT,evmC,2,0.0
3,KRKOPT,evmC,3,0.0
3,KRKOPT,evmC,4,0.0
3,KRKOPT,evmC,5,0.0
3,KRKOPT,evmC,6,0.0
3,KRKOPT,evmC,7,0.0
3,KRKOPT,evmC,8,0.0
3,KRKOPT,evmC,9,0.0
3,KRKOPT,evmC,10,0.0
6,KRKOPT,evmC,1,0.0
6,KRKOPT,evmC,2,0.0
6,KRKOPT,evmC,3,0.0
6,KRKOPT,evmC,4,0.0
6,KRKOPT,evmC,5,0.0
6,KRKOPT,evmC,6,0.0
6,KRKOPT,evmC,7,0.0
6,KRKOPT,evmC,8,0.0
6,KRKOPT,evmC,9,0.0
6,KRKOPT,evmC,10,0.0
9,KRKOPT,evmC,1,0.0
9,KRKOPT,evmC,2,0.0
9,KRKOPT,evmC,3,0.0
9,KRKOPT,evmC,4,0.0
9,KRKOPT,evmC,5,0.0
9,KRKOPT,evmC,6,0.0
9,KRKOPT,evmC,7,0.0
9,KRKOPT,evmC,8,0.0
9,KRKOPT,evmC,9,0.0
9,KRKOPT,evmC,10,0.0
12,KRKOPT,evmC,1,0.0
12,KRKOPT,evmC,2,0.0
12,KRKOPT,evmC,3,0.0
12,KRKOPT,evmC,4,0.0
12,KRKOPT,evmC,5,0.0
12,KRKOPT,evmC,6,0.0
12,KRKOPT,evmC,7,0.0
12,KRKOPT,evmC,8,0.0
12,KRKOPT,evmC,9,0.0
12,KRKOPT,evmC,10,0.0
3,LED24,evmC,1,0.0
3,LED24,evmC,2,0.0
3,LED24,evmC,3,0.0
3,LED24,evmC,4,0.0
3,LED24,evmC,5,0.0
3,LED24,evmC,6,0.0
3,LED24,evmC,7,0.0
3,LED24,evmC,8,0.0
3,LED24,evmC,9,0.0
3,LED24,evmC,10,0.0
6,LED24,evmC,1,0.0
6,LED24,evmC,2,0.0
6,LED24,evmC,3,0.0
6,LED24,evmC,4,0.0
6,LED24,evmC,5,0.0
6,LED24,evmC,6,0.0
6,LED24,evmC,7,0.0
6,LED24,evmC,8,0.0
6,LED24,evmC,9,0.0
6,LED24,evmC,10,0.0
9,LED24,evmC,1,0.0
9,LED24,evmC,2,0.0
9,LED24,evmC,3,0.0
9,LED24,evmC,4,0.0
9,LED24,evmC,5,0.0
9,LED24,evmC,6,0.0
9,LED24,evmC,7,0.0
9,LED24,evmC,8,0.0
9,LED24,evmC,9,0.0
9,LED24,evmC,10,0.0
3,LED7,evmC,1,0.0
3,LED7,evmC,2,0.0
3,LED7,evmC,3,0.0
3,LED7,evmC,4,0.0
3,LED7,evmC,5,0.0
3,LED7,evmC,6,0.0
3,LED7,evmC,7,0.0
3,LED7,evmC,8,0.0
3,LED7,evmC,9,0.0
3,LED7,evmC,10,0.0
6,LED7,evmC,1,0.0
6,LED7,evmC,2,0.0
6,LED7,evmC,3,0.0
6,LED7,evmC,4,0.0
6,LED7,evmC,5,0.0
6,LED7,evmC,6,0.0
6,LED7,evmC,7,0.0
6,LED7,evmC,8,0.0
6,LED7,evmC,9,0.0
6,LED7,evmC,10,0.0
9,LED7,evmC,1,0.0
9,LED7,evmC,2,0.0
9,LED7,evmC,3,0.0
9,LED7,evmC,4,0.0
9,LED7,evmC,5,0.0
9,LED7,evmC,6,0.0
9,LED7,evmC,7,0.0
9,LED7,evmC,8,0.0
9,LED7,evmC,9,0.0
9,LED7,evmC,10,0.0
3,LETTER,evmC,1,0.0
3,LETTER,evmC,2,0.0
3,LETTER,evmC,3,0.0
3,LETTER,evmC,4,0.0
3,LETTER,evmC,5,0.0
3,LETTER,evmC,6,0.0
3,LETTER,evmC,7,0.0
3,LETTER,evmC,8,0.0
3,LETTER,evmC,9,0.0
3,LETTER,evmC,10,0.0
6,LETTER,evmC,1,0.0
6,LETTER,evmC,2,0.0
6,LETTER,evmC,3,0.0
6,LETTER,evmC,4,0.0
6,LETTER,evmC,5,0.0
6,LETTER,evmC,6,0.0
6,LETTER,evmC,7,0.0
6,LETTER,evmC,8,0.0
6,LETTER,evmC,9,0.0
6,LETTER,evmC,10,0.0
9,LETTER,evmC,1,0.0
9,LETTER,evmC,2,0.0
9,LETTER,evmC,3,0.0
9,LETTER,evmC,4,0.0
9,LETTER,evmC,5,0.0
9,LETTER,evmC,6,0.0
9,LETTER,evmC,7,0.0
9,LETTER,evmC,8,0.0
9,LETTER,evmC,9,0.0
9,LETTER,evmC,10,0.0
12,LETTER,evmC,1,0.0
12,LETTER,evmC,2,0.0
12,LETTER,evmC,3,0.0
12,LETTER,evmC,4,0.0
12,LETTER,evmC,5,0.0
12,LETTER,evmC,6,0.0
12,LETTER,evmC,7,0.0
12,LETTER,evmC,8,0.0
12,LETTER,evmC,9,0.0
12,LETTER,evmC,10,0.0
3,MFEAT,evmC,1,0.0
3,MFEAT,evmC,2,0.0
3,MFEAT,evmC,3,0.0
3,MFEAT,evmC,4,0.0
3,MFEAT,evmC,5,0.0
3,MFEAT,evmC,6,0.0
3,MFEAT,evmC,7,0.0
3,MFEAT,evmC,8,0.0
3,MFEAT,evmC,9,0.0
3,MFEAT,evmC,10,0.0
6,MFEAT,evmC,1,0.0
6,MFEAT,evmC,2,0.0
6,MFEAT,evmC,3,0.0
6,MFEAT,evmC,4,0.0
6,MFEAT,evmC,5,0.0
6,MFEAT,evmC,6,0.0
6,MFEAT,evmC,7,0.0
6,MFEAT,evmC,8,0.0
6,MFEAT,evmC,9,0.0
6,MFEAT,evmC,10,0.0
9,MFEAT,evmC,1,0.0
9,MFEAT,evmC,2,0.0
9,MFEAT,evmC,3,0.0
9,MFEAT,evmC,4,0.0
9,MFEAT,evmC,5,0.0
9,MFEAT,evmC,6,0.0
9,MFEAT,evmC,7,0.0
9,MFEAT,evmC,8,0.0
9,MFEAT,evmC,9,0.0
9,MFEAT,evmC,10,0.0
3,MNIST,evmC,1,0.0
3,MNIST,evmC,2,0.0
3,MNIST,evmC,3,0.0
3,MNIST,evmC,4,0.0
3,MNIST,evmC,5,0.0
3,MNIST,evmC,6,0.0
3,MNIST,evmC,7,0.0
3,MNIST,evmC,8,0.0
3,MNIST,evmC,9,0.0
3,MNIST,evmC,10,0.0
6,MNIST,evmC,1,0.0
6,MNIST,evmC,2,0.0
6,MNIST,evmC,3,0.0
6,MNIST,evmC,4,0.0
6,MNIST,evmC,5,0.0
6,MNIST,evmC,6,0.0
6,MNIST,evmC,7,0.0
6,MNIST,evmC,8,0.0
6,MNIST,evmC,9,0.0
6,MNIST,evmC,10,0.0
9,MNIST,evmC,1,0.0
9,MNIST,evmC,2,0.0
9,MNIST,evmC,3,0.0
9,MNIST,evmC,4,0.0
9,MNIST,evmC,5,0.0
9,MNIST,evmC,6,0.0
9,MNIST,evmC,7,0.0
9,MNIST,evmC,8,0.0
9,MNIST,evmC,9,0.0
9,MNIST,evmC,10,0.0
3,MOVEMENT,evmC,1,0.0
3,MOVEMENT,evmC,2,0.0
3,MOVEMENT,evmC,3,0.0
3,MOVEMENT,evmC,4,0.0
3,MOVEMENT,evmC,5,0.0
3,MOVEMENT,evmC,6,0.0
3,MOVEMENT,evmC,7,0.0
3,MOVEMENT,evmC,8,0.0
3,MOVEMENT,evmC,9,0.0
3,MOVEMENT,evmC,10,0.0
6,MOVEMENT,evmC,1,0.0
6,MOVEMENT,evmC,2,0.0
6,MOVEMENT,evmC,3,0.0
6,MOVEMENT,evmC,4,0.0
6,MOVEMENT,evmC,5,0.0
6,MOVEMENT,evmC,6,0.0
6,MOVEMENT,evmC,7,0.0
6,MOVEMENT,evmC,8,0.0
6,MOVEMENT,evmC,9,0.0
6,MOVEMENT,evmC,10,0.0
9,MOVEMENT,evmC,1,0.0
9,MOVEMENT,evmC,2,0.0
9,MOVEMENT,evmC,3,0.0
9,MOVEMENT,evmC,4,0.0
9,MOVEMENT,evmC,5,0.0
9,MOVEMENT,evmC,6,0.0
9,MOVEMENT,evmC,7,0.0
9,MOVEMENT,evmC,8,0.0
9,MOVEMENT,evmC,9,0.0
9,MOVEMENT,evmC,10,0.0
12,MOVEMENT,evmC,1,0.0
12,MOVEMENT,evmC,2,0.0
12,MOVEMENT,evmC,3,0.0
12,MOVEMENT,evmC,4,0.0
12,MOVEMENT,evmC,5,0.0
12,MOVEMENT,evmC,6,0.0
12,MOVEMENT,evmC,7,0.0
12,MOVEMENT,evmC,8,0.0
12,MOVEMENT,evmC,9,0.0
12,MOVEMENT,evmC,10,0.0
3,OPTDIGITS,evmC,1,0.0
3,OPTDIGITS,evmC,2,0.0
3,OPTDIGITS,evmC,3,0.0
3,OPTDIGITS,evmC,4,0.0
3,OPTDIGITS,evmC,5,0.0
3,OPTDIGITS,evmC,6,0.0
3,OPTDIGITS,evmC,7,0.0
3,OPTDIGITS,evmC,8,0.0
3,OPTDIGITS,evmC,9,0.0
3,OPTDIGITS,evmC,10,0.0
6,OPTDIGITS,evmC,1,0.0
6,OPTDIGITS,evmC,2,0.0
6,OPTDIGITS,evmC,3,0.0
6,OPTDIGITS,evmC,4,0.0
6,OPTDIGITS,evmC,5,0.0
6,OPTDIGITS,evmC,6,0.0
6,OPTDIGITS,evmC,7,0.0
6,OPTDIGITS,evmC,8,0.0
6,OPTDIGITS,evmC,9,0.0
6,OPTDIGITS,evmC,10,0.0
9,OPTDIGITS,evmC,1,0.0
9,OPTDIGITS,evmC,2,0.0
9,OPTDIGITS,evmC,3,0.0
9,OPTDIGITS,evmC,4,0.0
9,OPTDIGITS,evmC,5,0.0
9,OPTDIGITS,evmC,6,0.0
9,OPTDIGITS,evmC,7,0.0
9,OPTDIGITS,evmC,8,0.0
9,OPTDIGITS,evmC,9,0.0
9,OPTDIGITS,evmC,10,0.0
3,PENDIGITS,evmC,1,0.0
3,PENDIGITS,evmC,2,0.0
3,PENDIGITS,evmC,3,0.0
3,PENDIGITS,evmC,4,0.0
3,PENDIGITS,evmC,5,0.0
3,PENDIGITS,evmC,6,0.0
3,PENDIGITS,evmC,7,0.0
3,PENDIGITS,evmC,8,0.0
3,PENDIGITS,evmC,9,0.0
3,PENDIGITS,evmC,10,0.0
6,PENDIGITS,evmC,1,0.0
6,PENDIGITS,evmC,2,0.0
6,PENDIGITS,evmC,3,0.0
6,PENDIGITS,evmC,4,0.0
6,PENDIGITS,evmC,5,0.0
6,PENDIGITS,evmC,6,0.0
6,PENDIGITS,evmC,7,0.0
6,PENDIGITS,evmC,8,0.0
6,PENDIGITS,evmC,9,0.0
6,PENDIGITS,evmC,10,0.0
9,PENDIGITS,evmC,1,0.0
9,PENDIGITS,evmC,2,0.0
9,PENDIGITS,evmC,3,0.0
9,PENDIGITS,evmC,4,0.0
9,PENDIGITS,evmC,5,0.0
9,PENDIGITS,evmC,6,0.0
9,PENDIGITS,evmC,7,0.0
9,PENDIGITS,evmC,8,0.0
9,PENDIGITS,evmC,9,0.0
9,PENDIGITS,evmC,10,0.0
3,VOWEL,evmC,1,0.0
3,VOWEL,evmC,2,0.0
3,VOWEL,evmC,3,0.0
3,VOWEL,evmC,4,0.0
3,VOWEL,evmC,5,0.0
3,VOWEL,evmC,6,0.0
3,VOWEL,evmC,7,0.0
3,VOWEL,evmC,8,0.0
3,VOWEL,evmC,9,0.0
3,VOWEL,evmC,10,0.0
6,VOWEL,evmC,1,0.0
6,VOWEL,evmC,2,0.0
6,VOWEL,evmC,3,0.0
6,VOWEL,evmC,4,0.0
6,VOWEL,evmC,5,0.0
6,VOWEL,evmC,6,0.0
6,VOWEL,evmC,7,0.0
6,VOWEL,evmC,8,0.0
6,VOWEL,evmC,9,0.0
6,VOWEL,evmC,10,0.0
9,VOWEL,evmC,1,0.0
9,VOWEL,evmC,2,0.0
9,VOWEL,evmC,3,0.0
9,VOWEL,evmC,4,0.0
9,VOWEL,evmC,5,0.0
9,VOWEL,evmC,6,0.0
9,VOWEL,evmC,7,0.0
9,VOWEL,evmC,8,0.0
9,VOWEL,evmC,9,0.0
9,VOWEL,evmC,10,0.0
3,YEAST,evmC,1,0.0
3,YEAST,evmC,2,0.0
3,YEAST,evmC,3,0.0
3,YEAST,evmC,4,0.0
3,YEAST,evmC,5,0.0
3,YEAST,evmC,6,0.0
3,YEAST,evmC,7,0.0
3,YEAST,evmC,8,0.0
3,YEAST,evmC,9,0.0
3,YEAST,evmC,10,0.0
6,YEAST,evmC,1,0.0
6,YEAST,evmC,2,0.0
6,YEAST,evmC,3,0.0
6,YEAST,evmC,4,0.0
6,YEAST,evmC,5,0.0
6,YEAST,evmC,6,0.0
6,YEAST,evmC,7,0.0
6,YEAST,evmC,8,0.0
6,YEAST,evmC,9,0.0
6,YEAST,evmC,10,0.0
3,ZERNIKE,evmC,1,0.0
3,ZERNIKE,evmC,2,0.0
3,ZERNIKE,evmC,3,0.0
3,ZERNIKE,evmC,4,0.0
3,ZERNIKE,evmC,5,0.0
3,ZERNIKE,evmC,6,0.0
3,ZERNIKE,evmC,7,0.0
3,ZERNIKE,evmC,8,0.0
3,ZERNIKE,evmC,9,0.0
3,ZERNIKE,evmC,10,0.0
6,ZERNIKE,evmC,1,0.0
6,ZERNIKE,evmC,2,0.0
6,ZERNIKE,evmC,3,0.0
6,ZERNIKE,evmC,4,0.0
6,ZERNIKE,evmC,5,0.0
6,ZERNIKE,evmC,6,0.0
6,ZERNIKE,evmC,7,0.0
6,ZERNIKE,evmC,8,0.0
6,ZERNIKE,evmC,9,0.0
6,ZERNIKE,evmC,10,0.0
9,ZERNIKE,evmC,1,0.0
9,ZERNIKE,evmC,2,0.0
9,ZERNIKE,evmC,3,0.0
9,ZERNIKE,evmC,4,0.0
9,ZERNIKE,evmC,5,0.0
9,ZERNIKE,evmC,6,0.0
9,ZERNIKE,evmC,7,0.0
9,ZERNIKE,evmC,8,0.0
9,ZERNIKE,evmC,9,0.0
9,ZERNIKE,evmC,10,0.0
3,15SCENES,evmO,1,0.753715498938
3,15SCENES,evmO,2,0.8157115953730001
3,15SCENES,evmO,3,0.317989268568
3,15SCENES,evmO,4,0.996036240091
3,15SCENES,evmO,5,0.44438356164399995
3,15SCENES,evmO,6,0.581017881706
3,15SCENES,evmO,7,0.060351826792999996
3,15SCENES,evmO,8,0.655050367547
3,15SCENES,evmO,9,0.823093801426
3,15SCENES,evmO,10,0.67081754196
6,15SCENES,evmO,1,0.8913299333069999
6,15SCENES,evmO,2,0.474759152216
6,15SCENES,evmO,3,0.627372262774
6,15SCENES,evmO,4,0.953462806889
